floor_area_sqm,total_resales_in_town,nearest_mrt_dist,remaining_lease,town_BUKIT MERAH,flat_type_3 ROOM,street_name_CANTONMENT RD,storey_range_01 TO 03,storey_range_04 TO 06,storey_range_19 TO 21,flat_model_Apartment,flat_model_Maisonette,town_PASIR RIS,street_name_DAWSON RD,flat_model_Premium Apartment,nearest_mall_dist,total_nearby_mrt,street_name_ANG MO KIO ST 51,flat_model_New Generation,nearest_bus_stop_Blk 18,town_SEMBAWANG,flat_type_2 ROOM,flat_type_5 ROOM,flat_type_EXECUTIVE,flat_model_Standard,flat_model_Type S1,flat_model_Model A,storey_range_16 TO 18,flat_model_Simplified,flat_model_DBSS,town_MARINE PARADE,flat_model_Improved,storey_range_07 TO 09,nearest_primary_school_ZHANGDE PRIMARY SCHOOL,street_name_JLN BAHAGIA,town_BUKIT BATOK,town_BUKIT PANJANG,town_HOUGANG,town_CHOA CHU KANG,nearest_school_WOODLANDS SECONDARY SCHOOL,nearest_mrt_Admiralty,street_name_MCNAIR RD,nearest_mrt_Kallang,nearest_mall_Sun Plaza,total_resales_in_block,storey_range_10 TO 12,nearest_school_GAN ENG SENG PRIMARY SCHOOL,nearest_school_BLANGAH RISE PRIMARY SCHOOL,street_name_TELOK BLANGAH ST 31,storey_range_22 TO 24,nearest_bus_stop_Opp Blk 565,town_CENTRAL AREA,street_name_ANG MO KIO AVE 3,street_name_ANG MO KIO ST 44,nearest_school_KHENG CHENG SCHOOL,storey_range_37 TO 39,storey_range_25 TO 27,flat_type_4 ROOM,town_QUEENSTOWN,town_ANG MO KIO,town_SENGKANG,town_TAMPINES,town_WOODLANDS,nearest_mrt_Toa Payoh,street_name_CLEMENTI AVE 3,town_JURONG EAST,town_BEDOK,storey_range_31 TO 33,nearest_primary_school_RADIN MAS PRIMARY SCHOOL,nearest_mrt_Tiong Bahru,nearest_mrt_Sengkang,total_resales_in_street,nearest_mrt_Outram Park,storey_range_28 TO 30,resale_price
92.0,189,0.5508064133521634,54.9166666666667,0,0,0,0,1,0,0,0,0,0,0,0.6615745342621294,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,37,0,0,460000.0
92.0,189,0.6756516964779206,54.75,0,0,0,0,1,0,0,0,0,0,0,0.2939857111292768,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,37,0,0,440000.0
98.0,189,0.4929905390675197,54.25,0,0,0,0,0,0,0,0,0,0,0,0.3602624669145871,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,37,0,0,560000.0
92.0,189,0.5508064133521634,54.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0.6615745342621294,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,37,0,0,545000.0
92.0,189,0.3677699827627019,53.4166666666667,0,0,0,1,0,0,0,0,0,0,0,0.2657735019770784,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,37,0,0,478000.0
98.0,189,0.4758307986552488,54.0,0,0,0,0,1,0,0,0,0,0,0,0.3578124478307422,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,37,0,0,570000.0
91.0,189,0.773117941283101,56.6666666666667,0,0,0,1,0,0,0,0,0,0,0,1.1259484209703785,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,450000.0
90.0,189,1.4119082547074022,54.4166666666667,0,0,0,0,0,0,0,0,0,0,0,1.1740514793895511,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,483000.0
92.0,189,1.4919912969079172,54.0833333333333,0,0,0,0,0,0,0,0,0,0,0,1.1099564618651587,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,485000.0
91.0,189,0.9761131670962636,56.5,0,0,0,0,0,0,0,0,0,0,0,1.2607023875242174,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,518000.0
91.0,189,0.6070074931821418,56.1666666666667,0,0,0,0,1,0,0,0,0,0,0,0.632317655644813,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,473000.0
93.0,189,0.7375852063049136,57.0,0,0,0,0,0,0,0,0,0,0,0,0.7114994271693941,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,466888.0
91.0,189,0.1870598681229542,56.5833333333333,0,0,0,0,1,0,0,0,0,0,0,1.1129408491723554,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,490000.0
90.0,189,0.3931921450005382,79.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0.2688185670871735,1.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,760000.0
92.0,189,1.7163117216587909,94.5833333333333,0,0,0,0,0,0,0,0,0,0,0,1.3462626806832096,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,830000.0
92.0,189,1.7163117216587909,94.5,0,0,0,0,0,0,0,0,0,0,0,1.3462626806832096,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,875000.0
93.0,189,1.7163117216587909,94.5,0,0,0,0,0,0,0,0,0,0,0,1.3462626806832096,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,940000.0
95.0,189,0.6456586687946829,82.25,0,0,0,0,0,0,0,0,0,0,0,0.5429007197094746,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,690000.0
90.0,189,0.6294433301632758,77.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0.6124427250056479,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,605888.0
95.0,189,0.6294433301632758,77.75,0,0,0,0,0,0,0,0,0,0,0,0.6124427250056479,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,758000.0
93.0,189,0.9444395815391928,94.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0.8891998995173018,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,880000.0
93.0,189,1.0093854130415318,94.25,0,0,0,0,0,0,0,0,0,0,0,0.8225373548400011,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,810000.0
93.0,189,0.9444395815391928,94.25,0,0,0,0,0,0,0,0,0,0,0,0.8891998995173018,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,863000.0
93.0,189,0.9444395815391928,94.25,0,0,0,0,0,0,0,0,0,0,0,0.8891998995173018,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,865000.0
93.0,189,0.4051547077469011,95.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0.5389133906795756,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,910000.0
93.0,189,0.4051547077469011,95.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0.5389133906795756,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,928000.0
93.0,189,0.4051547077469011,95.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0.5389133906795756,1.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,915000.0
93.0,189,0.2872763431906454,95.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0.4214875647428987,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,880000.0
93.0,189,0.4985001316091182,95.1666666666667,0,0,0,0,0,1,0,0,0,0,0,0.6313130325592873,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,945000.0
93.0,189,0.4051547077469011,95.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0.5389133906795756,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,903000.0
93.0,189,0.4985001316091182,95.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0.6313130325592873,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,850000.0
93.0,189,0.2872763431906454,95.0833333333333,0,0,0,0,0,0,0,0,0,0,0,0.4214875647428987,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,960000.0
93.0,189,0.4051547077469011,95.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0.5389133906795756,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,940000.0
93.0,189,0.2872763431906454,95.0833333333333,0,0,0,0,0,0,0,0,0,0,0,0.4214875647428987,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,930000.0
91.0,189,0.521709279869055,87.5833333333333,0,0,0,0,0,1,0,0,0,0,0,0.6558917169791928,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,912000.0
123.0,189,0.6308840922877885,53.5833333333333,0,0,0,0,0,0,0,0,0,0,0,0.5078238680905083,1.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,682888.0
123.0,189,0.6308840922877885,53.5833333333333,0,0,0,0,1,0,0,0,0,0,0,0.5078238680905083,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,695000.0
119.0,189,1.1364517261857452,55.4166666666667,0,0,0,0,0,0,0,0,0,0,0,1.1615562504461858,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,0,658888.0
135.0,189,2.006606341995368,58.4166666666667,0,0,0,0,0,0,0,0,0,0,0,1.587120850782505,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,790000.0
119.0,189,1.1774114674975342,69.3333333333333,0,0,0,0,1,0,0,0,0,0,0,1.1721883782631954,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,800000.0
133.0,189,0.8372680336851226,72.5,0,0,0,0,0,0,0,0,0,0,0,1.069081891940536,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,858000.0
118.0,189,0.424021756076119,56.6666666666667,0,0,0,0,0,1,0,0,0,0,0,0.4083369608308296,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,740000.0
111.0,189,0.3455988845356135,79.5,0,0,0,0,0,1,0,0,0,0,0,0.2212609701262912,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1008000.0
119.0,189,0.3917755686961701,56.5,0,0,0,0,0,0,0,0,0,0,0,0.0986103577318338,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,820000.0
128.0,189,1.657057442770102,72.25,0,0,0,0,1,0,0,0,0,0,0,1.284936312260222,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,768000.0
138.0,189,1.657057442770102,72.25,0,0,0,0,0,0,0,0,0,0,0,1.284936312260222,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,838000.0
110.0,189,0.6909567308465264,77.75,0,0,0,0,1,0,0,0,0,0,0,0.6866498902082313,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,780000.0
113.0,189,1.0093854130415318,94.25,0,0,0,0,0,0,0,0,0,0,0,0.8225373548400011,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1090000.0
113.0,189,1.0093854130415318,94.1666666666667,0,0,0,0,0,1,0,0,0,0,0,0.8225373548400011,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1095000.0
117.0,189,0.5035950187515534,87.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0.6379622874226919,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1025000.0
110.0,189,0.2320143389696929,79.0,0,0,0,0,0,0,0,0,0,0,0,0.2568511349151938,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,968888.88
142.0,189,1.213908161088472,72.4166666666667,0,0,0,0,0,0,1,0,0,0,0,0.7944423351599694,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1138000.0
69.0,238,1.3174501861029195,86.4166666666667,0,1,0,0,0,0,0,0,0,0,0,0.4913749245426013,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,620000.0
67.0,238,1.0525947646605602,55.0833333333333,0,1,0,0,0,0,0,0,0,0,0,0.3441934090369085,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,380000.0
82.0,238,0.8212098002736594,55.5833333333333,0,1,0,0,1,0,0,0,0,0,0,0.5082747028703145,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,392000.0
68.0,238,0.7611821192515947,56.5,0,1,0,0,1,0,0,0,0,0,0,0.8005452471241901,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,356888.0
67.0,238,0.9283682619283742,54.9166666666667,0,1,0,0,0,0,0,0,0,0,0,0.2833679582871721,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,390000.0
67.0,238,0.8234437025775401,55.5,0,1,0,0,1,0,0,0,0,0,0,0.3918323862684565,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,375000.0
68.0,238,0.9706295171956062,56.3333333333333,0,1,0,0,1,0,0,0,0,0,0,0.3208884833128838,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,421000.0
67.0,238,0.6091468103660992,53.5,0,1,0,0,0,0,0,0,0,0,0,1.1184274281997095,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,360000.0
67.0,238,0.6847803116032849,53.5,0,1,0,0,0,0,0,0,0,0,0,1.207815635819312,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,348000.0
70.0,238,0.4921060048405477,54.0833333333333,0,1,0,0,0,0,0,0,0,0,0,1.4119048478919198,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,0,0,385000.0
67.0,238,0.8784888755771739,55.0833333333333,0,1,0,0,0,0,0,0,0,0,0,0.3654042038182534,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,0,0,345000.0
73.0,238,0.7720189108538595,54.4166666666667,0,1,0,0,0,0,0,0,0,0,0,1.0048181645228655,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,0,0,388000.0
67.0,238,0.8386772229947422,55.1666666666667,0,1,0,0,1,0,0,0,0,0,0,0.4141563238328411,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,0,0,355000.0
73.0,238,0.7720189108538595,54.4166666666667,0,1,0,0,1,0,0,0,0,0,0,1.0048181645228655,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,0,0,372000.0
88.0,238,0.7720189108538595,54.4166666666667,0,1,0,0,0,0,0,0,0,0,0,1.0048181645228655,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,0,0,465000.0
82.0,238,1.0539525589901555,55.1666666666667,0,1,0,0,0,0,0,0,0,0,0,0.1958685393832481,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,390000.0
68.0,238,1.04271608242474,56.1666666666667,0,1,0,1,0,0,0,0,0,0,0,0.4881478976645562,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,385000.0
67.0,238,0.964924184241559,54.25,0,1,0,0,0,0,0,0,0,0,0,0.9563907845627454,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,380000.0
67.0,238,0.818586874661965,54.3333333333333,0,1,0,1,0,0,0,0,0,0,0,1.0659843794462562,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,303888.0
82.0,238,0.7056352582450616,56.1666666666667,0,1,0,0,0,0,0,0,0,0,0,1.0198107629607058,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,0,0,400000.0
68.0,238,0.7056352582450616,56.0833333333333,0,1,0,0,0,0,0,0,0,0,0,1.0198107629607058,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,0,0,372000.0
68.0,238,0.8072739207240835,56.1666666666667,0,1,0,0,0,0,0,0,0,0,0,1.0100989684174937,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,0,0,380000.0
